Semana,ABDON BATISTA,ABELARDO LUZ,AGROLÂNDIA,AGRONÔMICA,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANGELINA,ANITA GARIBALDI,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARMAZÉM,ARROIO TRINTA,ARVOREDO,ASCURRA,ATALANTA,AURORA,BALNEÁRIO ARROIO DO SILVA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELA VISTA DO TOLDO,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOCAINA DO SUL,BOM JESUS,BOM JESUS DO OESTE,BOM RETIRO,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRAÇO DO TROMBUDO,BRUNÓPOLIS,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DONA EMMA,DOUTOR PEDRINHO,ENTRE RIOS,ERMO,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO-PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBIAM,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAIÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JACINTO MACHADO,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEBON RÉGIS,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MACIEIRA,MAFRA,MAJOR GERCINO,MAJOR VIEIRA,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MATOS COSTA,MELEIRO,MIRIM DOCE,MODELO,MONDAÍ,MONTE CARLO,MONTE CASTELO,MORRO DA FUMAÇA,MORRO GRANDE,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OTACÍLIO COSTA,OURO,OURO VERDE,PAIAL,PAINEL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PEDRAS GRANDES,PENHA,PERITIBA,PESCARIA BRAVA,PETROLÂNDIA,PINHALZINHO,PINHEIRO PRETO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA DO NORTE,PONTE SERRADA,PORTO BELO,PORTO UNIÃO,POUSO REDONDO,PRAIA GRANDE,PRESIDENTE CASTELLO BRANCO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RIO DAS ANTAS,RIO DO CAMPO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO FORTUNA,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANGÃO,SANTA CECÍLIA,SANTA HELENA,SANTA ROSA DO SUL,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SIDERÓPOLIS,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTÓVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOSÉ DO CERRITO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO JOÃO DO SUL,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MARTINHO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TIMBÓ GRANDE,TREVISO,TREZE DE MAIO,TREZE TÍLIAS,TROMBUDO CENTRAL,TRÊS BARRAS,TUBARÃO,TUNÁPOLIS,TURVO,UNIÃO DO OESTE,URUSSANGA,VARGEM,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,WITMARSUM,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS,SÃO CRISTOVÃO DO SUL,GRÃO PARÁ,SANTA ROSA DE LIMA,VITOR MEIRELES,HERVAL D`OESTE,LAURO MULLER,PRESIDENTE CASTELO BRANCO
2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,6,0,1,0,1,0,1,0,7,7,0,0,0,0,0,0,0,0,0,9,7,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,3,0,0,9,2,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,10,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,18,0,33,0,0,3,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,8,0,16,0,1,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,12,0,0,3,0,0,0,0,0,0,0,0,0
2020-01-05,0,14,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,1,0,1,0,2,0,3,16,0,7,0,0,0,0,0,0,0,22,6,36,0,0,0,0,0,0,0,0,0,0,0,0,30,0,43,0,5,0,0,0,1,4,2,0,12,5,0,0,0,0,0,0,2,40,2,0,0,0,0,0,0,1,0,0,0,2,0,10,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,37,3,0,0,2,0,0,0,0,1,0,0,29,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,29,0,22,0,4,1,0,0,0,8,0,0,0,5,0,0,1,0,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,1,0,1,0,13,0,8,0,20,1,0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,28,0,31,0,0,8,0,0,0,0,0,0,0,0,0
2020-01-12,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,0,11,0,2,0,0,0,3,0,6,27,0,8,0,0,24,0,0,0,0,42,8,85,0,0,0,0,0,0,0,0,0,0,1,0,24,0,54,0,8,2,0,0,1,5,0,3,4,5,0,0,1,0,0,1,0,27,3,0,1,2,0,2,1,0,0,0,0,4,0,4,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,1,0,1,0,24,37,10,0,0,2,1,0,0,0,4,0,0,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,4,0,0,0,0,53,5,1,0,0,0,0,0,0,0,0,0,31,0,25,0,1,1,0,0,0,11,0,0,0,7,0,0,1,1,0,0,22,16,0,0,0,0,0,3,11,0,0,0,1,0,0,0,3,0,0,1,0,2,1,0,4,0,0,0,0,0,4,0,14,0,0,1,0,3,0,0,11,0,14,3,23,1,0,0,0,0,0,10,0,0,3,22,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,24,2,39,0,0,7,1,0,0,0,0,0,0,0,0
2020-01-19,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,26,0,12,0,2,0,1,0,2,0,24,55,0,4,0,0,20,0,0,0,0,50,9,87,0,0,0,0,0,0,0,0,1,0,0,0,23,0,53,0,2,1,0,0,1,3,1,0,17,1,0,0,3,0,0,3,0,15,1,0,0,3,0,1,0,0,0,0,1,4,0,6,1,0,0,0,0,0,0,0,0,5,0,0,6,4,0,1,5,0,0,0,32,56,5,0,0,1,1,0,0,0,0,0,1,235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3,0,0,0,0,4,10,0,0,0,0,95,1,1,0,0,0,0,0,0,0,0,0,52,0,25,0,6,5,0,0,0,11,0,0,0,10,0,0,0,0,0,0,21,8,0,0,0,0,0,2,22,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5,0,1,0,9,0,0,0,1,2,2,0,14,0,4,0,13,3,0,2,0,2,0,16,0,0,0,15,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,39,2,34,0,1,5,1,0,0,0,0,0,0,0,0
2020-01-26,0,5,0,0,0,0,1,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,37,0,9,0,0,0,0,0,2,0,29,46,0,4,0,0,29,0,0,0,0,57,12,73,0,4,0,0,0,0,0,0,0,2,1,0,16,0,65,0,3,2,0,0,11,2,3,0,4,2,0,0,0,0,0,0,0,52,2,0,0,1,1,1,1,1,0,0,0,2,1,6,0,0,0,0,0,0,0,2,0,4,0,0,10,2,0,2,0,0,1,0,36,44,5,0,0,1,2,0,0,0,4,0,2,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,4,0,0,0,0,55,4,1,1,0,0,0,0,0,0,0,0,80,2,21,1,3,4,0,0,0,8,0,0,0,0,0,0,1,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,4,0,4,3,0,11,0,10,0,19,2,0,3,0,0,0,7,0,0,3,30,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,19,2,20,0,0,2,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,0,0,0,2,0,0,0,1,4,0,4,0,0,0,2,0,0,0,0,0,32,0,16,0,4,0,0,0,1,0,29,57,0,8,0,0,23,1,0,0,0,56,8,96,0,1,1,0,0,0,0,0,1,0,1,0,28,0,59,1,5,0,0,0,1,2,2,0,19,8,0,0,0,0,0,3,1,19,2,0,0,0,0,3,0,1,0,0,0,6,1,10,0,0,0,0,0,0,0,7,0,4,0,0,3,5,0,0,0,3,1,0,39,74,3,2,1,2,0,0,0,0,2,2,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,17,0,0,0,0,0,4,15,0,0,0,0,38,5,0,1,0,0,0,0,0,0,0,0,41,2,24,0,2,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,27,17,0,0,0,0,0,2,19,0,0,0,0,0,0,0,5,2,2,0,0,6,0,0,4,0,0,0,4,1,0,0,16,0,0,1,1,1,1,0,13,0,3,3,59,8,0,0,0,0,1,11,0,0,0,41,0,0,0,2,7,0,0,0,0,0,0,0,2,9,0,0,0,0,0,3,0,0,0,35,1,47,0,2,6,0,0,0,0,0,0,0,0,0
2020-02-09,0,11,0,0,0,0,0,0,0,0,0,3,0,6,2,0,0,3,0,0,0,0,1,63,0,22,0,1,0,0,0,2,0,19,58,0,6,0,0,37,0,0,0,0,75,11,36,0,2,1,0,0,0,0,0,0,0,4,0,11,0,80,1,4,3,0,1,15,6,3,0,19,3,0,0,1,0,0,1,0,56,3,0,0,3,0,1,0,3,0,0,1,16,1,6,0,0,0,0,0,0,0,6,0,5,0,0,5,3,1,3,0,0,4,0,51,44,3,3,1,2,0,0,0,0,2,0,0,232,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,16,1,1,0,0,0,3,3,0,0,0,0,36,2,0,3,0,0,0,0,0,0,0,0,32,0,23,0,1,4,0,0,0,18,0,0,0,8,0,0,0,0,0,0,25,14,0,0,0,0,0,2,20,0,0,0,1,0,0,0,2,2,0,0,0,5,0,0,2,0,0,0,3,2,2,0,17,3,0,4,1,0,2,0,13,0,12,1,165,2,0,0,0,1,1,15,0,0,0,27,0,0,0,1,6,0,0,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,0,23,3,27,1,1,8,0,1,0,0,0,0,0,0,0
2020-02-16,0,7,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,1,29,0,6,0,1,0,2,0,4,0,22,35,0,5,0,0,22,0,0,0,0,62,19,118,0,0,0,0,0,0,0,0,0,0,21,0,35,0,75,3,1,2,0,1,2,2,3,0,31,0,0,0,3,0,0,9,0,44,3,0,0,5,0,0,1,0,0,0,2,3,0,6,0,0,0,0,0,0,0,3,0,2,0,0,3,5,0,2,0,2,1,0,20,60,5,0,1,3,3,0,0,0,3,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,19,0,0,0,0,33,6,3,0,0,0,0,0,0,0,0,0,72,0,18,0,1,1,0,1,0,12,0,0,0,10,0,0,0,0,0,0,20,7,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,5,0,7,5,0,0,0,0,0,0,3,1,3,0,20,3,0,16,3,1,1,0,10,0,4,0,121,0,0,1,1,0,0,16,0,0,0,21,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,38,2,35,1,0,2,2,1,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,61,0,12,0,2,0,2,0,0,0,15,50,0,5,0,0,10,0,0,0,0,34,5,0,0,4,1,0,0,0,0,0,0,0,2,0,7,0,63,0,4,1,0,1,2,1,1,0,10,0,0,0,4,0,0,0,0,13,2,0,1,1,0,3,2,1,0,0,0,3,1,8,0,0,0,0,0,0,0,3,0,7,0,0,1,3,0,0,0,2,0,0,32,64,14,2,0,1,0,0,0,0,4,0,1,288,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,1,0,21,5,0,2,0,0,0,0,0,0,0,0,43,2,13,0,0,2,0,0,0,12,0,0,0,4,0,0,2,1,0,0,21,18,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,12,0,3,0,0,0,0,12,1,62,2,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,18,3,24,1,0,3,0,0,0,0,0,0,0,0,0
2020-03-01,0,18,0,0,0,0,3,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,3,108,0,9,0,1,0,5,0,0,0,28,34,0,7,2,0,10,0,0,0,0,14,14,52,0,2,1,0,0,0,0,0,0,5,6,0,45,0,4,1,5,6,0,0,1,11,6,0,15,14,0,0,2,0,0,2,0,37,11,0,1,3,0,0,2,1,0,0,1,3,0,9,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,8,0,5,2,0,8,41,4,1,0,4,3,0,0,0,0,0,0,239,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,15,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0,76,3,16,0,8,0,3,0,0,22,0,0,0,8,0,0,3,0,0,0,19,12,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,1,1,2,0,17,3,0,6,0,4,2,0,6,0,18,1,59,2,0,0,0,0,0,10,0,0,0,20,0,0,0,0,7,0,0,0,0,3,0,1,1,10,0,1,0,0,0,1,0,1,0,35,0,32,0,0,4,7,0,0,0,0,0,0,0,0
2020-03-08,0,9,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,6,0,1,0,1,0,2,0,1,0,17,6,0,12,0,0,40,0,0,0,0,2,0,77,0,4,0,0,2,0,0,0,0,0,2,0,110,0,1,0,4,0,0,0,0,1,1,0,5,3,0,0,3,0,0,1,0,44,1,0,1,0,0,2,1,0,0,0,2,0,0,12,4,0,0,0,0,0,0,1,0,1,0,0,1,19,0,0,0,10,2,0,48,51,0,0,0,4,1,0,0,1,1,4,0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,18,0,0,0,0,18,0,0,0,0,0,7,19,3,0,0,1,0,0,0,0,0,0,49,0,20,0,0,0,4,0,0,12,0,0,0,14,0,0,2,1,0,0,37,21,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,5,3,2,0,0,8,0,5,2,5,11,0,7,0,9,0,14,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,3,0,1,0,51,0,28,0,0,5,0,0,0,0,0,0,0,0,0
2020-03-15,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,3,2,31,0,16,0,0,0,0,0,0,0,2,2,0,6,2,0,9,0,0,0,0,2,8,8,0,4,1,0,0,0,0,0,0,0,1,0,135,0,0,4,10,0,0,0,0,2,1,0,2,0,0,0,5,0,0,0,0,17,1,0,0,5,1,3,3,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,0,1,0,95,0,2,0,0,3,0,0,0,0,0,1,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,2,0,0,0,0,0,1,1,0,17,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,2,0,0,3,26,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,3,0,5,0,0,0,0,7,0,0,2,0,5,0,55,0,0,1,0,0,0,9,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,15,0,0,0,23,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,7,0,0,0,0,1,0,0,0,0,3,1,7,0,0,0,2,0,0,0,2,0,24,0,13,0,0,0,0,0,1,0,0,9,0,7,0,0,0,0,0,0,0,1,8,7,0,3,1,0,0,0,0,0,1,0,2,0,0,0,42,0,9,0,0,0,1,1,2,0,8,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,5,0,0,0,3,1,1,0,0,3,0,63,0,4,0,0,5,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,9,0,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,9,0,2,0,0,0,0,0,0,0,0,11,0,0,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,8,2,0,0,3,0,0,2,0,2,0,0,0,1,0,1,0,3,3,0,0,0,12,1,54,2,0,4,0,1,0,9,0,0,2,19,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,20,0,20,0,3,8,0,0,0,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,2,0,0,0,0,0,2,2,0,0,17,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,12,15,0,5,3,0,0,0,0,0,0,0,0,0,14,0,46,0,1,2,0,1,0,1,0,0,10,2,0,0,0,0,0,0,0,28,3,1,2,0,2,1,0,1,0,0,1,3,1,2,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,8,18,2,0,0,5,0,0,0,0,1,0,0,12,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,0,0,0,0,45,8,0,2,0,0,0,0,0,1,0,0,14,2,18,0,0,0,2,0,0,2,0,0,0,5,0,0,2,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,5,1,0,0,22,1,0,0,1,5,0,0,0,0,15,2,54,2,0,1,0,1,0,7,1,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,22,2,21,0,1,8,0,0,0,0,0,0,0,0,0
2020-04-05,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,0,6,0,10,0,0,0,1,0,3,0,7,10,0,8,1,0,24,0,0,0,0,13,9,10,0,6,5,0,0,0,0,0,3,0,0,0,8,0,30,1,0,2,0,0,1,6,2,0,8,0,0,0,1,0,0,0,0,44,6,0,0,0,0,4,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,2,0,0,2,5,1,0,0,0,0,0,17,42,3,0,0,4,0,0,0,0,0,0,0,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,7,0,1,0,0,39,2,2,0,0,0,0,0,0,0,0,0,6,3,12,0,2,5,3,1,0,19,1,0,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,2,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,2,0,0,0,2,0,0,2,0,4,0,59,2,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,0,0,23,1,20,3,1,6,2,0,0,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,0,0,0,0,0,0,3,0,8,1,0,0,0,2,0,0,1,0,1,0,11,0,0,0,4,0,1,0,4,26,0,1,0,0,21,0,0,0,0,24,9,28,0,1,1,0,0,0,0,0,2,0,0,0,19,0,12,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,64,1,0,2,0,0,3,1,1,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,2,0,20,19,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,6,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,17,1,7,0,1,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,17,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,1,1,0,3,0,3,2,66,6,0,0,0,0,0,1,1,0,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,8,1,8,0,0,2,0,0,0,0,0,0,0,0,0
2020-04-19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,2,0,33,0,14,0,0,0,0,0,0,0,15,35,0,1,0,0,21,0,0,0,0,51,8,20,0,3,0,1,0,0,0,0,0,0,0,0,17,0,19,0,2,0,0,1,0,0,2,0,5,3,0,0,0,0,0,1,0,47,0,0,0,13,1,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,25,32,0,1,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,2,0,0,0,10,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,5,1,3,1,0,4,0,1,1,110,1,0,1,0,0,0,7,1,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,8,0,0,7,0,0,0,0,0,0,0,0,0
2020-04-26,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,29,0,10,0,0,0,0,0,1,0,16,36,0,4,0,0,38,0,0,0,0,59,9,30,0,0,0,0,0,0,0,0,1,1,2,0,11,0,20,1,4,1,0,0,2,3,0,0,3,0,0,0,0,0,0,5,0,33,1,0,0,0,1,1,0,1,0,0,2,1,4,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,3,0,0,0,0,26,38,5,0,0,3,3,0,0,1,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,4,1,0,0,34,0,0,0,4,0,0,2,0,0,0,27,6,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,4,2,1,0,0,3,0,1,1,123,1,0,1,0,0,0,8,0,0,0,8,0,0,0,2,14,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,18,3,14,0,0,3,0,0,0,0,0,0,0,0,0
2020-05-03,0,9,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,1,1,0,0,1,0,37,0,21,0,2,0,1,0,2,0,15,54,0,5,1,0,23,0,0,0,0,32,9,26,0,0,1,1,0,0,0,0,1,0,0,0,6,0,31,1,3,0,0,0,0,0,2,0,7,1,0,0,2,0,0,5,0,44,4,0,0,0,5,7,2,0,0,0,1,3,1,6,1,0,0,0,0,0,0,1,0,9,0,0,2,4,1,1,0,3,1,0,27,41,7,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,10,3,1,1,0,0,0,0,0,0,0,0,46,2,15,0,2,1,1,0,0,20,0,0,0,3,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,1,0,0,6,2,0,6,1,1,0,1,4,0,4,0,116,3,0,1,0,0,0,4,0,0,0,10,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,21,0,13,0,0,3,0,0,0,0,0,0,0,0,0
